r,accuracy,target
"[1.3054989576339722, 0.8527568578720093, 0.85]"
"[1.4021159410476685, 0.8549141883850098, 0.85]"
"[1.6881977319717407, 0.8693134784698486, 0.85]"
"[1.1562793254852295, 0.860640287399292, 0.85]"
"[1.6017755270004272, 0.8512290120124817, 0.85]"
"[1.5546274185180664, 0.8528281450271606, 0.85]"
"[1.403901219367981, 0.8501684069633484, 0.85]"
"[1.7834622859954834, 0.852032482624054, 0.85]"
"[1.4484010934829712, 0.8661347031593323, 0.85]"
"[1.2475641965866089, 0.8634751439094543, 0.85]"
"[1.6183202266693115, 0.8589192032814026, 0.85]"
"[1.642337679862976, 0.853432297706604, 0.85]"
"[1.1249109506607056, 0.8714858889579773, 0.85]"
"[1.4579570293426514, 0.8531156778335571, 0.85]"
"[1.7098989486694336, 0.8578342199325562, 0.85]"
"[1.574378490447998, 0.9648609161376953, 0.85]"
"[1.1648242473602295, 0.8609375357627869, 0.85]"
"[1.6070605516433716, 0.8511151075363159, 0.85]"
"[1.7012732028961182, 0.8767876625061035, 0.85]"
"[1.1503883600234985, 0.850931704044342, 0.85]"
"[1.318499207496643, 0.8552812337875366, 0.85]"
"[1.4285309314727783, 0.8521842956542969, 0.85]"
"[1.392269492149353, 0.9284467697143555, 0.85]"
"[1.1308109760284424, 0.8600583076477051, 0.85]"
"[1.6885802745819092, 0.8530973196029663, 0.85]"
"[1.4002190828323364, 0.9224952459335327, 0.85]"
"[1.1606336832046509, 0.8520833253860474, 0.85]"
"[1.492393970489502, 0.8619839549064636, 0.85]"
"[1.0849699974060059, 0.8535503149032593, 0.85]"
"[1.2491930723190308, 0.8539620041847229, 0.85]"
"[1.5518040657043457, 0.8606253266334534, 0.85]"
"[1.3766156435012817, 0.8504210114479065, 0.85]"
"[1.610508680343628, 0.9076923131942749, 0.85]"
"[1.2601667642593384, 0.8504741191864014, 0.85]"
"[1.4001195430755615, 0.85546875, 0.85]"
"[1.287610411643982, 0.8557783961296082, 0.85]"
"[1.4520263671875, 0.8601503372192383, 0.85]"
"[1.4360185861587524, 0.8555132746696472, 0.85]"
"[1.3336377143859863, 0.8509933948516846, 0.85]"
"[1.811739206314087, 0.8518518805503845, 0.85]"
"[1.5777591466903687, 0.8568156361579895, 0.85]"
"[1.3328747749328613, 0.8513839244842529, 0.85]"
"[1.9174818992614746, 0.871921181678772, 0.85]"
"[1.9212656021118164, 0.8698296546936035, 0.85]"
"[1.4279577732086182, 0.8537271022796631, 0.85]"
"[1.613053321838379, 0.8530838489532471, 0.85]"
"[1.276387333869934, 0.9389763474464417, 0.85]"
"[1.1336205005645752, 0.85352623462677, 0.85]"
"[1.0889686346054077, 0.8522336483001709, 0.85]"
"[1.476176142692566, 0.853608250617981, 0.85]"
"[1.6798615455627441, 0.850905179977417, 0.85]"
"[1.1934468746185303, 0.8502993583679199, 0.85]"
"[1.416371464729309, 0.8586188554763794, 0.85]"
"[1.1124447584152222, 0.8533754944801331, 0.85]"
"[1.5629030466079712, 0.8507266044616699, 0.85]"
"[1.4865878820419312, 0.853909432888031, 0.85]"
"[1.4060269594192505, 0.9382537603378296, 0.85]"
"[1.601757287979126, 0.8688271641731262, 0.85]"
"[1.60334050655365, 0.8525821566581726, 0.85]"
"[1.678786039352417, 0.8567060232162476, 0.85]"
"[1.2059520483016968, 0.8738049864768982, 0.85]"
"[1.3448686599731445, 0.8517261147499084, 0.85]"
"[1.4957222938537598, 0.884766697883606, 0.85]"
"[1.3034335374832153, 0.8747504949569702, 0.85]"
"[1.458756685256958, 0.8538557291030884, 0.85]"
"[1.2952940464019775, 0.9442922472953796, 0.85]"
"[1.617936134338379, 0.899908185005188, 0.85]"
"[1.800234079360962, 0.8578255772590637, 0.85]"
"[1.1294643878936768, 0.8591318726539612, 0.85]"
"[1.2535172700881958, 0.8514541387557983, 0.85]"
"[1.4717886447906494, 0.8612414598464966, 0.85]"
"[1.7341699600219727, 0.8651761412620544, 0.85]"
"[1.352868676185608, 0.8560000061988831, 0.85]"
"[1.4524997472763062, 0.8514285683631897, 0.85]"
"[1.6547157764434814, 0.8520564436912537, 0.85]"
"[0.9608554244041443, 0.8505747318267822, 0.85]"
"[1.2895574569702148, 0.9470623135566711, 0.85]"
"[1.331213116645813, 0.8521435260772705, 0.85]"
"[0.9333566427230835, 0.9476885795593262, 0.85]"
"[1.3660264015197754, 0.8516746163368225, 0.85]"
"[1.506040096282959, 0.8500557541847229, 0.85]"
"[1.7569940090179443, 0.8526148796081543, 0.85]"
"[1.346853494644165, 0.8540031313896179, 0.85]"
"[1.5248055458068848, 0.8530634045600891, 0.85]"
"[1.809640645980835, 0.8531675934791565, 0.85]"
"[1.6224604845046997, 0.9477911591529846, 0.85]"
"[1.5394628047943115, 0.8538102507591248, 0.85]"
"[1.2164233922958374, 0.8508371710777283, 0.85]"
"[1.3991049528121948, 0.8519231081008911, 0.85]"
"[1.6326762437820435, 0.8509343862533569, 0.85]"
"[1.1361210346221924, 0.9381499886512756, 0.85]"
"[1.5212433338165283, 0.947816789150238, 0.85]"
"[1.340456485748291, 0.8683510422706604, 0.85]"
"[1.5478907823562622, 0.9129483699798584, 0.85]"
"[1.5168288946151733, 0.8503108620643616, 0.85]"
"[1.3151237964630127, 0.8568865060806274, 0.85]"
"[0.7925684452056885, 0.8550186157226562, 0.85]"
"[1.4937927722930908, 0.8536065220832825, 0.85]"
"[1.2156615257263184, 0.8511326313018799, 0.85]"
"[1.6393591165542603, 0.8542528748512268, 0.85]"
"[1.407640814781189, 0.8503103256225586, 0.85]"
"[1.2133888006210327, 0.8547400236129761, 0.85]"
"[1.7202141284942627, 0.8588166236877441, 0.85]"
"[1.337185263633728, 0.9517625570297241, 0.85]"
"[1.0914084911346436, 0.8532338738441467, 0.85]"
"[1.7163794040679932, 0.8514329195022583, 0.85]"
"[1.6967265605926514, 0.8528138399124146, 0.85]"
"[1.3442564010620117, 0.8533579707145691, 0.85]"
"[1.5231666564941406, 0.8510553240776062, 0.85]"
"[1.4839448928833008, 0.8832070827484131, 0.85]"
"[1.0083611011505127, 0.871964693069458, 0.85]"
"[1.608595609664917, 0.8504475951194763, 0.85]"
"[1.5775973796844482, 0.8660550117492676, 0.85]"
"[1.237019419670105, 0.9003887176513672, 0.85]"
"[1.5747970342636108, 0.8519298434257507, 0.85]"
"[1.4231014251708984, 0.8500797152519226, 0.85]"
"[1.4960147142410278, 0.8513333201408386, 0.85]"
"[1.4026107788085938, 0.8556700944900513, 0.85]"
"[1.122873067855835, 0.853515625, 0.85]"
"[1.579258918762207, 0.8539885878562927, 0.85]"
"[1.4737313985824585, 0.8597285151481628, 0.85]"
"[1.2467131614685059, 0.8521085977554321, 0.85]"
"[1.9506871700286865, 0.9121557474136353, 0.85]"
"[1.8112404346466064, 0.8652365207672119, 0.85]"
"[1.2313693761825562, 0.8513258099555969, 0.85]"
"[1.2438721656799316, 0.8515241146087646, 0.85]"
"[1.2457664012908936, 0.8538011908531189, 0.85]"
"[1.6379334926605225, 0.8531307578086853, 0.85]"
"[1.4196821451187134, 0.8649367690086365, 0.85]"
"[1.7357447147369385, 0.8509933948516846, 0.85]"
"[1.3711165189743042, 0.8558743000030518, 0.85]"
"[1.1483087539672852, 0.9425493478775024, 0.85]"
"[1.2084892988204956, 0.851651668548584, 0.85]"
"[1.5951931476593018, 0.8573407530784607, 0.85]"
"[1.4872965812683105, 0.8532842397689819, 0.85]"
"[1.4431970119476318, 0.8690476417541504, 0.85]"
"[1.4673017263412476, 0.8563126921653748, 0.85]"
"[1.5965951681137085, 0.8518518209457397, 0.85]"
"[1.4253066778182983, 0.8694287538528442, 0.85]"
"[1.7763088941574097, 0.8508997559547424, 0.85]"
"[1.2458131313323975, 0.8642676472663879, 0.85]"
"[1.3934788703918457, 0.853881299495697, 0.85]"
"[1.3360217809677124, 0.850649356842041, 0.85]"
"[1.4923855066299438, 0.8513957262039185, 0.85]"
"[1.4322010278701782, 0.8603864312171936, 0.85]"
"[1.5848159790039062, 0.8519923686981201, 0.85]"
"[1.6235034465789795, 0.8961303234100342, 0.85]"
"[1.4576687812805176, 0.8965849280357361, 0.85]"
"[1.326789379119873, 0.8523809909820557, 0.85]"
"[1.2655010223388672, 0.8525852560997009, 0.85]"
"[1.8243494033813477, 0.868990957736969, 0.85]"
"[1.2051078081130981, 0.8648357391357422, 0.85]"
"[1.2634336948394775, 0.851938009262085, 0.85]"
"[1.2051432132720947, 0.8522409200668335, 0.85]"
"[1.592116355895996, 0.8557593822479248, 0.85]"
"[1.5472851991653442, 0.8545619249343872, 0.85]"
"[1.4630385637283325, 0.8505555987358093, 0.85]"
"[1.4977405071258545, 0.8515583276748657, 0.85]"
"[1.2479157447814941, 0.8511748909950256, 0.85]"
"[1.4135032892227173, 0.8537511825561523, 0.85]"
"[1.727724313735962, 0.8524844646453857, 0.85]"
"[1.6683025360107422, 0.895412802696228, 0.85]"
"[1.368450403213501, 0.8512973785400391, 0.85]"
"[1.3512216806411743, 0.9590361714363098, 0.85]"
"[1.688248872756958, 0.8586041331291199, 0.85]"
"[1.432462453842163, 0.8504326343536377, 0.85]"
"[1.2654492855072021, 0.8527980446815491, 0.85]"
"[1.3153196573257446, 0.8556652665138245, 0.85]"
"[1.3482210636138916, 0.8537549376487732, 0.85]"
"[1.223963975906372, 0.8532289862632751, 0.85]"
"[1.6180579662322998, 0.8575102686882019, 0.85]"
"[1.0428825616836548, 0.8928571343421936, 0.85]"
"[1.755812644958496, 0.8532883524894714, 0.85]"
"[0.991657018661499, 0.8512240648269653, 0.85]"
"[1.3594696521759033, 0.8868613243103027, 0.85]"
"[1.2432481050491333, 0.9549838900566101, 0.85]"
"[1.3655427694320679, 0.8873873949050903, 0.85]"
"[1.2835557460784912, 0.8619186282157898, 0.85]"
"[1.4624440670013428, 0.8549306988716125, 0.85]"
"[1.5747299194335938, 0.8671774864196777, 0.85]"
"[1.249983787536621, 0.8508098721504211, 0.85]"
"[1.413577675819397, 0.850890576839447, 0.85]"
"[1.402937889099121, 0.8505747318267822, 0.85]"
"[1.4428354501724243, 0.8513011336326599, 0.85]"
"[1.24919855594635, 0.9409019947052002, 0.85]"
"[1.2736024856567383, 0.8531317114830017, 0.85]"
"[1.414042353630066, 0.8804418444633484, 0.85]"
"[1.1741338968276978, 0.8534424304962158, 0.85]"
"[1.6957645416259766, 0.8600822687149048, 0.85]"
"[1.184675693511963, 0.8523566126823425, 0.85]"
"[1.4112005233764648, 0.863210916519165, 0.85]"
"[1.2106959819793701, 0.850303053855896, 0.85]"
"[1.54520845413208, 0.8518518209457397, 0.85]"
"[1.5133056640625, 0.8571428656578064, 0.85]"
"[1.2690521478652954, 0.8665749430656433, 0.85]"
"[1.1524395942687988, 0.8538206219673157, 0.85]"
"[0.989068329334259, 0.8509091138839722, 0.85]"
"[1.520887017250061, 0.9012038111686707, 0.85]"
"[1.5142123699188232, 0.8828070759773254, 0.85]"
"[1.3870786428451538, 0.9426406621932983, 0.85]"
"[1.1733105182647705, 0.8628930449485779, 0.85]"
"[1.4614193439483643, 0.8534482717514038, 0.85]"
"[1.2908490896224976, 0.850442111492157, 0.85]"
"[1.4651755094528198, 0.8508346676826477, 0.85]"
"[1.661534070968628, 0.872209370136261, 0.85]"
"[1.7044696807861328, 0.8612975478172302, 0.85]"
"[1.7091740369796753, 0.8858974575996399, 0.85]"
"[1.5347084999084473, 0.8752025961875916, 0.85]"
"[1.6949589252471924, 0.852801501750946, 0.85]"
"[1.5257089138031006, 0.8526316285133362, 0.85]"
"[1.3333678245544434, 0.8513708710670471, 0.85]"
"[1.2973166704177856, 0.8662182092666626, 0.85]"
"[1.7596672773361206, 0.850500762462616, 0.85]"
"[1.3007036447525024, 0.8525441884994507, 0.85]"
"[1.4859751462936401, 0.8506131768226624, 0.85]"
"[1.8154027462005615, 0.8542686700820923, 0.85]"
"[1.6158546209335327, 0.853874146938324, 0.85]"
"[1.5254974365234375, 0.8502993583679199, 0.85]"
"[1.188065528869629, 0.853582501411438, 0.85]"
"[1.2653580904006958, 0.8523447513580322, 0.85]"
"[1.787794828414917, 0.8501118421554565, 0.85]"
"[1.9031832218170166, 0.8566077947616577, 0.85]"
"[1.341262936592102, 0.8566137552261353, 0.85]"
"[1.867471694946289, 0.8565217852592468, 0.85]"
"[1.4573992490768433, 0.8626716136932373, 0.85]"
"[1.3454545736312866, 0.9382269978523254, 0.85]"
"[1.3875818252563477, 0.8686371445655823, 0.85]"
"[0.9988876581192017, 0.8645333647727966, 0.85]"
"[1.8311383724212646, 0.8512110710144043, 0.85]"
"[1.567962646484375, 0.853437066078186, 0.85]"
"[1.036024570465088, 0.8534482717514038, 0.85]"
"[0.9046304225921631, 0.853925347328186, 0.85]"
"[1.410211443901062, 0.8518518209457397, 0.85]"
"[1.3629484176635742, 0.8555194735527039, 0.85]"
"[1.0755542516708374, 0.8653136491775513, 0.85]"
"[0.9782239198684692, 0.8581560850143433, 0.85]"
"[1.6706440448760986, 0.8568007349967957, 0.85]"
"[1.396112084388733, 0.8507295846939087, 0.85]"
"[1.7064160108566284, 0.8580645322799683, 0.85]"
"[1.3753948211669922, 0.8511396050453186, 0.85]"
"[1.4338908195495605, 0.8509984612464905, 0.85]"
"[1.5973076820373535, 0.9098666906356812, 0.85]"
"[1.4549510478973389, 0.8505446910858154, 0.85]"
"[1.4443401098251343, 0.8520572781562805, 0.85]"
"[1.1168972253799438, 0.8528281450271606, 0.85]"
"[1.525521159172058, 0.8542600870132446, 0.85]"
"[1.2985584735870361, 0.8507209420204163, 0.85]"
"[1.2888411283493042, 0.8548621535301208, 0.85]"
"[1.509453535079956, 0.8532863855361938, 0.85]"
"[1.2277319431304932, 0.8605769872665405, 0.85]"
"[1.355603814125061, 0.85849529504776, 0.85]"
"[1.1657143831253052, 0.8562232255935669, 0.85]"
"[1.2383501529693604, 0.8510324954986572, 0.85]"
"[1.3814342021942139, 0.8549827933311462, 0.85]"
"[1.1854275465011597, 0.8589743971824646, 0.85]"
"[1.1637614965438843, 0.8552247285842896, 0.85]"
"[1.389967441558838, 0.8553750514984131, 0.85]"
"[1.3932442665100098, 0.8710755109786987, 0.85]"
"[1.6573153734207153, 0.8626894354820251, 0.85]"
"[1.8629345893859863, 0.8535645604133606, 0.85]"
"[1.2309789657592773, 0.8514915704727173, 0.85]"
"[1.4146769046783447, 0.8516720533370972, 0.85]"
"[1.3871943950653076, 0.8555957078933716, 0.85]"
"[1.6486759185791016, 0.851282000541687, 0.85]"
"[1.5704288482666016, 0.9521964192390442, 0.85]"
"[1.613242268562317, 0.8638176321983337, 0.85]"
"[1.292522668838501, 0.8550724983215332, 0.85]"
"[1.4325512647628784, 0.8503762483596802, 0.85]"
"[1.4729304313659668, 0.8509485125541687, 0.85]"
"[1.3525192737579346, 0.8535565137863159, 0.85]"
"[1.7992169857025146, 0.8705583810806274, 0.85]"
"[1.5900663137435913, 0.8540031313896179, 0.85]"
"[1.3203974962234497, 0.8543417453765869, 0.85]"
"[1.754454493522644, 0.8566977977752686, 0.85]"
"[1.5293442010879517, 0.8649885654449463, 0.85]"
"[1.2773637771606445, 0.8515814542770386, 0.85]"
"[1.8238756656646729, 0.8531202673912048, 0.85]"
"[0.9671321511268616, 0.852801501750946, 0.85]"
"[1.618227481842041, 0.8637266755104065, 0.85]"
"[1.2744803428649902, 0.8589993715286255, 0.85]"
"[1.5969061851501465, 0.8520135879516602, 0.85]"
"[1.238455891609192, 0.8706387281417847, 0.85]"
"[1.5232396125793457, 0.8546603322029114, 0.85]"
"[1.6670628786087036, 0.8566384315490723, 0.85]"
"[1.596120834350586, 0.862716019153595, 0.85]"
"[2.000490188598633, 0.8631239533424377, 0.85]"
"[1.1096209287643433, 0.8506807088851929, 0.85]"
"[1.6392335891723633, 0.892430305480957, 0.85]"
"[1.2711539268493652, 0.8509141802787781, 0.85]"
"[1.5671882629394531, 0.8537005186080933, 0.85]"
"[1.1286784410476685, 0.8635863661766052, 0.85]"
"[1.5083914995193481, 0.8639551401138306, 0.85]"
"[1.2340482473373413, 0.8529276251792908, 0.85]"
"[1.1157526969909668, 0.8765432238578796, 0.85]"
"[1.2326316833496094, 0.8623188734054565, 0.85]"
"[1.408857822418213, 0.8538461923599243, 0.85]"
"[1.4403399229049683, 0.8505746722221375, 0.85]"
"[1.6862411499023438, 0.8504098057746887, 0.85]"
"[1.2059862613677979, 0.8551673889160156, 0.85]"
"[1.7157132625579834, 0.8682021498680115, 0.85]"
"[1.828618049621582, 0.8681933879852295, 0.85]"
"[1.0150673389434814, 0.8665530681610107, 0.85]"
"[1.667158603668213, 0.8823143243789673, 0.85]"
"[1.0072765350341797, 0.8500643372535706, 0.85]"
"[1.6512407064437866, 0.8553218841552734, 0.85]"
"[1.5427004098892212, 0.8510362505912781, 0.85]"
"[1.2848286628723145, 0.8507222533226013, 0.85]"
"[1.5646796226501465, 0.8512949347496033, 0.85]"
"[1.3764286041259766, 0.8536090850830078, 0.85]"
"[1.4660868644714355, 0.8504611253738403, 0.85]"
"[0.9969761371612549, 0.8506760597229004, 0.85]"
"[1.794899821281433, 0.8538250923156738, 0.85]"
"[1.3950397968292236, 0.8581362962722778, 0.85]"
"[1.4076471328735352, 0.8505746722221375, 0.85]"
"[1.46833336353302, 0.8629148602485657, 0.85]"
"[1.2845127582550049, 0.8748062252998352, 0.85]"
"[1.277631163597107, 0.851651668548584, 0.85]"
"[1.1271483898162842, 0.8625562191009521, 0.85]"
"[1.120097041130066, 0.8661584258079529, 0.85]"
"[1.3894745111465454, 0.8524681329727173, 0.85]"
"[1.144792914390564, 0.8547149300575256, 0.85]"
"[1.5654735565185547, 0.859123706817627, 0.85]"
"[1.1661838293075562, 0.9037487506866455, 0.85]"
"[1.4243686199188232, 0.9278215169906616, 0.85]"
"[1.578019380569458, 0.8514904975891113, 0.85]"
"[1.7366451025009155, 0.8552188873291016, 0.85]"
"[1.3717401027679443, 0.8546470999717712, 0.85]"
"[1.3151171207427979, 0.8689211010932922, 0.85]"
"[1.023855209350586, 0.8595870137214661, 0.85]"
"[1.4370044469833374, 0.855155885219574, 0.85]"
"[1.3616639375686646, 0.8503085970878601, 0.85]"
"[1.3438177108764648, 0.8595353960990906, 0.85]"
"[1.2326465845108032, 0.8523698449134827, 0.85]"
"[1.2169170379638672, 0.8699633479118347, 0.85]"
"[1.5244067907333374, 0.8692449331283569, 0.85]"
"[1.0458499193191528, 0.8568156361579895, 0.85]"
"[1.2478429079055786, 0.8512820601463318, 0.85]"
"[1.4597361087799072, 0.8526466488838196, 0.85]"
"[1.6207828521728516, 0.8512705564498901, 0.85]"
"[1.1794050931930542, 0.8564417362213135, 0.85]"
"[1.8325868844985962, 0.8662828207015991, 0.85]"
"[1.3904526233673096, 0.8548387289047241, 0.85]"
"[1.638742446899414, 0.8528528809547424, 0.85]"
"[1.1229403018951416, 0.8606124520301819, 0.85]"
"[1.415895938873291, 0.855697512626648, 0.85]"
"[1.0975178480148315, 0.8536450266838074, 0.85]"
"[1.8444970846176147, 0.867003321647644, 0.85]"
"[1.5129520893096924, 0.8569501042366028, 0.85]"
"[1.6818394660949707, 0.8545454740524292, 0.85]"
"[1.6999967098236084, 0.8552232384681702, 0.85]"
"[1.624446153640747, 0.8746389150619507, 0.85]"
"[1.0639140605926514, 0.8570756912231445, 0.85]"
"[1.6414400339126587, 0.8552097082138062, 0.85]"
"[1.5570838451385498, 0.8683574795722961, 0.85]"
"[1.455421805381775, 0.8622729182243347, 0.85]"
"[1.606217622756958, 0.8509351015090942, 0.85]"
"[1.2237024307250977, 0.854417622089386, 0.85]"
"[1.3548206090927124, 0.8529223203659058, 0.85]"
"[1.400715708732605, 0.9076713919639587, 0.85]"
"[1.3335232734680176, 0.8508158922195435, 0.85]"
"[1.7136150598526, 0.8523523211479187, 0.85]"
"[1.8041586875915527, 0.8529411554336548, 0.85]"
"[1.2005044221878052, 0.8502283096313477, 0.85]"
"[1.346386194229126, 0.8556811809539795, 0.85]"
"[1.4807929992675781, 0.8556634187698364, 0.85]"
"[1.694140911102295, 0.8533058166503906, 0.85]"
"[1.2334928512573242, 0.8723514080047607, 0.85]"
"[1.438389539718628, 0.9554973840713501, 0.85]"
"[1.439093828201294, 0.8505746722221375, 0.85]"
"[1.4899497032165527, 0.8589743375778198, 0.85]"
"[1.505942702293396, 0.8515095114707947, 0.85]"
"[1.1643446683883667, 0.8508158922195435, 0.85]"
"[1.5276484489440918, 0.8854166865348816, 0.85]"
"[1.5377908945083618, 0.8692982792854309, 0.85]"
"[1.247944951057434, 0.8500256538391113, 0.85]"
"[1.448911190032959, 0.8533138632774353, 0.85]"
"[0.9506758451461792, 0.95074462890625, 0.85]"
"[1.6944183111190796, 0.8527272939682007, 0.85]"
"[1.201193928718567, 0.8590832352638245, 0.85]"
"[1.7949516773223877, 0.880219042301178, 0.85]"
"[1.529926061630249, 0.8514556884765625, 0.85]"
"[1.0931365489959717, 0.9409937858581543, 0.85]"
"[1.4353113174438477, 0.873706042766571, 0.85]"
"[1.7126362323760986, 0.8505398035049438, 0.85]"
"[1.4752225875854492, 0.8580858111381531, 0.85]"
"[1.7592110633850098, 0.854092538356781, 0.85]"
"[1.6540210247039795, 0.8516377806663513, 0.85]"
"[1.407676339149475, 0.8600187301635742, 0.85]"
"[1.7832999229431152, 0.8677110075950623, 0.85]"
"[1.3975274562835693, 0.8527131676673889, 0.85]"
"[1.6588863134384155, 0.8987468481063843, 0.85]"
"[1.5548698902130127, 0.8505392670631409, 0.85]"
"[0.9931814074516296, 0.8504837155342102, 0.85]"
"[1.6359723806381226, 0.850712239742279, 0.85]"
"[1.271601915359497, 0.8515849709510803, 0.85]"
"[1.0720751285552979, 0.8515704870223999, 0.85]"
"[1.477728247642517, 0.850311815738678, 0.85]"
"[1.5731381177902222, 0.853735089302063, 0.85]"
"[1.4916491508483887, 0.8895265460014343, 0.85]"
"[1.9315259456634521, 0.8506343364715576, 0.85]"
"[1.496171236038208, 0.8552311658859253, 0.85]"
"[1.3977956771850586, 0.8513708710670471, 0.85]"
"[1.2974613904953003, 0.9324236512184143, 0.85]"
"[1.4563170671463013, 0.8534136414527893, 0.85]"
"[1.49081289768219, 0.8659793734550476, 0.85]"
"[1.1730811595916748, 0.8696883916854858, 0.85]"
"[1.0964877605438232, 0.8513957262039185, 0.85]"
"[1.6866765022277832, 0.8613095283508301, 0.85]"
"[1.0506418943405151, 0.8515151739120483, 0.85]"
"[1.373637318611145, 0.8509865403175354, 0.85]"
"[1.2986209392547607, 0.8830963969230652, 0.85]"
"[1.8863863945007324, 0.8588435053825378, 0.85]"
"[1.3881045579910278, 0.8816155791282654, 0.85]"
"[1.4566569328308105, 0.8654339909553528, 0.85]"
"[1.4804068803787231, 0.860040545463562, 0.85]"
"[1.496546745300293, 0.8529047966003418, 0.85]"
"[1.12687349319458, 0.8655975461006165, 0.85]"
"[1.6761637926101685, 0.8728070259094238, 0.85]"
"[1.4440279006958008, 0.850208044052124, 0.85]"
"[1.3821302652359009, 0.8551440238952637, 0.85]"
"[1.5903856754302979, 0.8562728762626648, 0.85]"
"[1.4997367858886719, 0.8532373905181885, 0.85]"
"[1.6404359340667725, 0.8541290163993835, 0.85]"
"[1.4555946588516235, 0.8761348724365234, 0.85]"
"[1.5170741081237793, 0.8563794493675232, 0.85]"
"[1.825239896774292, 0.8504504561424255, 0.85]"
"[1.4682562351226807, 0.8508625626564026, 0.85]"
"[1.8732922077178955, 0.8526995182037354, 0.85]"
"[1.2502645254135132, 0.855597972869873, 0.85]"
"[1.4918841123580933, 0.8574914336204529, 0.85]"
"[1.5805370807647705, 0.8600336909294128, 0.85]"
"[1.1769354343414307, 0.8510638475418091, 0.85]"
"[1.6180996894836426, 0.8503503203392029, 0.85]"
"[1.4717416763305664, 0.8589970469474792, 0.85]"
"[1.5417022705078125, 0.8657587766647339, 0.85]"
"[1.156974196434021, 0.8501149415969849, 0.85]"
"[1.6194238662719727, 0.8510773181915283, 0.85]"
"[1.1965689659118652, 0.8508474826812744, 0.85]"
"[1.6057374477386475, 0.8510520458221436, 0.85]"
"[1.3308807611465454, 0.8776167035102844, 0.85]"
"[1.3865714073181152, 0.8522666692733765, 0.85]"
"[1.5989668369293213, 0.852067232131958, 0.85]"
"[1.3806462287902832, 0.8507751822471619, 0.85]"
"[1.4005076885223389, 0.8576695919036865, 0.85]"
"[1.6976161003112793, 0.8504339456558228, 0.85]"
"[1.5517120361328125, 0.8571428656578064, 0.85]"
"[1.6624348163604736, 0.8520877361297607, 0.85]"
"[1.7784104347229004, 0.8529914617538452, 0.85]"
"[1.4028890132904053, 0.8512639403343201, 0.85]"
"[1.2045001983642578, 0.8512020707130432, 0.85]"
"[1.6493456363677979, 0.8641552329063416, 0.85]"
"[1.493346929550171, 0.8678344488143921, 0.85]"
"[1.2781646251678467, 0.8830409049987793, 0.85]"
"[1.3898952007293701, 0.8515742421150208, 0.85]"
"[1.4070208072662354, 0.8534798622131348, 0.85]"
"[1.4526443481445312, 0.8535645604133606, 0.85]"
"[1.266401767730713, 0.8522222638130188, 0.85]"
"[1.4648468494415283, 0.8522336483001709, 0.85]"
"[1.384251594543457, 0.8526118993759155, 0.85]"
"[1.501863718032837, 0.931869387626648, 0.85]"
"[1.206713080406189, 0.8549280166625977, 0.85]"
"[1.4147531986236572, 0.8529412150382996, 0.85]"
"[1.21539306640625, 0.8563218116760254, 0.85]"
"[1.0297709703445435, 0.8919795751571655, 0.85]"
"[1.147721290588379, 0.8534278869628906, 0.85]"
"[1.5731278657913208, 0.8536232113838196, 0.85]"
"[1.2366482019424438, 0.8510100841522217, 0.85]"
"[1.1766014099121094, 0.8533104658126831, 0.85]"
"[1.390674114227295, 0.8531352877616882, 0.85]"
"[1.2109599113464355, 0.8527980446815491, 0.85]"
"[1.52227783203125, 0.850626528263092, 0.85]"
"[1.4505879878997803, 0.8644809126853943, 0.85]"
"[1.4948420524597168, 0.855654776096344, 0.85]"
"[1.223229169845581, 0.8500341176986694, 0.85]"
"[1.4462062120437622, 0.855049729347229, 0.85]"
"[1.1567670106887817, 0.8577055931091309, 0.85]"
"[1.4955062866210938, 0.8591160178184509, 0.85]"
"[1.520298957824707, 0.8577440977096558, 0.85]"
"[1.4415912628173828, 0.8502994179725647, 0.85]"
"[1.5506501197814941, 0.8523430824279785, 0.85]"
"[1.4541904926300049, 0.8510012030601501, 0.85]"
"[1.1696816682815552, 0.8580375909805298, 0.85]"
"[1.317301869392395, 0.8516331911087036, 0.85]"
"[1.41498863697052, 0.8500957489013672, 0.85]"
"[1.5919829607009888, 0.8809126615524292, 0.85]"
"[1.5782396793365479, 0.855485200881958, 0.85]"
"[1.7403446435928345, 0.8860759139060974, 0.85]"
"[1.453072428703308, 0.8537511825561523, 0.85]"
"[1.493109941482544, 0.853835940361023, 0.85]"
"[1.7778325080871582, 0.9437751173973083, 0.85]"
"[1.2117648124694824, 0.8550724387168884, 0.85]"
"[1.540092945098877, 0.8505051136016846, 0.85]"
"[1.2354722023010254, 0.8529412150382996, 0.85]"
"[1.607271671295166, 0.8595041036605835, 0.85]"
"[1.858577847480774, 0.8516377806663513, 0.85]"
"[1.2803001403808594, 0.8929254412651062, 0.85]"
"[1.4725391864776611, 0.857007622718811, 0.85]"
"[1.5731549263000488, 0.8510928750038147, 0.85]"
"[1.199747085571289, 0.8516082167625427, 0.85]"
"[1.7341116666793823, 0.8519243597984314, 0.85]"
"[1.7834131717681885, 0.8501291871070862, 0.85]"
"[1.6221261024475098, 0.8517811894416809, 0.85]"
"[1.4139693975448608, 0.8586456775665283, 0.85]"
"[1.3783416748046875, 0.8611738085746765, 0.85]"
"[1.5555657148361206, 0.8711110949516296, 0.85]"
"[1.5119380950927734, 0.8500273823738098, 0.85]"
