r,accuracy,target
"[2.0568413734436035, 0.5045253038406372, 0.5]"
"[2.748239755630493, 0.593502402305603, 0.5]"
"[1.8188515901565552, 0.5002360939979553, 0.5]"
"[2.664372205734253, 0.5005146861076355, 0.5]"
"[1.8013644218444824, 0.6643247604370117, 0.5]"
"[2.1236658096313477, 0.6622609496116638, 0.5]"
"[2.2501277923583984, 0.5002195239067078, 0.5]"
"[1.938907504081726, 0.5017299056053162, 0.5]"
"[1.8259789943695068, 0.5009387135505676, 0.5]"
"[2.4370198249816895, 0.5710984468460083, 0.5]"
"[1.897414207458496, 0.5001799464225769, 0.5]"
"[3.7800469398498535, 0.5004900693893433, 0.5]"
"[1.8259851932525635, 0.6625899076461792, 0.5]"
"[1.9978516101837158, 0.5012670159339905, 0.5]"
"[1.6350750923156738, 0.5733032822608948, 0.5]"
"[2.0350019931793213, 0.5008366703987122, 0.5]"
"[2.154965400695801, 0.658065676689148, 0.5]"
"[1.933922290802002, 0.6641290187835693, 0.5]"
"[1.9078717231750488, 0.5001288652420044, 0.5]"
"[2.107675075531006, 0.5008742213249207, 0.5]"
"[2.1692466735839844, 0.6630982756614685, 0.5]"
"[2.1357569694519043, 0.6655427813529968, 0.5]"
"[1.7915996313095093, 0.662741482257843, 0.5]"
"[1.9929722547531128, 0.5005270838737488, 0.5]"
"[2.06249737739563, 0.5002391338348389, 0.5]"
"[2.417224407196045, 0.6655817627906799, 0.5]"
"[1.589085578918457, 0.6658425331115723, 0.5]"
"[1.9587860107421875, 0.5002087354660034, 0.5]"
"[2.288295030593872, 0.5002039074897766, 0.5]"
"[2.2494311332702637, 0.5016451478004456, 0.5]"
"[2.781372547149658, 0.666070818901062, 0.5]"
"[1.5745460987091064, 0.5001922845840454, 0.5]"
"[1.920119285583496, 0.5002068281173706, 0.5]"
"[1.6740347146987915, 0.5009372234344482, 0.5]"
"[2.1237127780914307, 0.6638662219047546, 0.5]"
"[1.4580305814743042, 0.6666666269302368, 0.5]"
"[1.85835862159729, 0.6608344912528992, 0.5]"
"[2.1563754081726074, 0.6647416353225708, 0.5]"
"[1.466644287109375, 0.8321231603622437, 0.5]"
"[2.832036018371582, 0.5001792311668396, 0.5]"
"[1.8591289520263672, 0.5001621246337891, 0.5]"
"[2.1539320945739746, 0.5026758909225464, 0.5]"
"[1.567271113395691, 0.8331960439682007, 0.5]"
"[1.8247830867767334, 0.6653061509132385, 0.5]"
"[2.084507465362549, 0.5001726150512695, 0.5]"
"[1.8803937435150146, 0.6621151566505432, 0.5]"
"[1.8146345615386963, 0.6646210551261902, 0.5]"
"[2.5134081840515137, 0.5005747675895691, 0.5]"
"[1.968978762626648, 0.5042588710784912, 0.5]"
"[1.8070809841156006, 0.6606020927429199, 0.5]"
"[2.773391008377075, 0.6645861268043518, 0.5]"
"[2.0332744121551514, 0.5002020001411438, 0.5]"
"[2.3136777877807617, 0.6651846170425415, 0.5]"
"[2.052664279937744, 0.6608425974845886, 0.5]"
"[2.8586654663085938, 0.5001915097236633, 0.5]"
"[1.7246326208114624, 0.6677904725074768, 0.5]"
"[2.095916748046875, 0.647337794303894, 0.5]"
"[1.9011421203613281, 0.5006425380706787, 0.5]"
"[1.4113247394561768, 0.8327619433403015, 0.5]"
"[2.934627056121826, 0.5025833249092102, 0.5]"
"[2.130438804626465, 0.500210702419281, 0.5]"
"[2.005462169647217, 0.5921138525009155, 0.5]"
"[2.0032601356506348, 0.5001653432846069, 0.5]"
"[1.8811967372894287, 0.6609266400337219, 0.5]"
"[2.3303399085998535, 0.6666666865348816, 0.5]"
"[1.749348521232605, 0.6666666865348816, 0.5]"
"[1.4063299894332886, 0.6654098033905029, 0.5]"
"[2.479734182357788, 0.5003019571304321, 0.5]"
"[2.282865524291992, 0.6666666269302368, 0.5]"
"[1.964930772781372, 0.6623706221580505, 0.5]"
"[2.4900808334350586, 0.5005208253860474, 0.5]"
"[2.1685545444488525, 0.6638200283050537, 0.5]"
"[1.9080431461334229, 0.34499117732048035, 0.5]"
"[2.173461437225342, 0.5001448392868042, 0.5]"
"[3.153475284576416, 0.6649655103683472, 0.5]"
"[1.6802668571472168, 0.8321019411087036, 0.5]"
"[1.3710963726043701, 0.8284978866577148, 0.5]"
"[2.0419280529022217, 0.6669501662254333, 0.5]"
"[2.7401299476623535, 0.5001770853996277, 0.5]"
"[1.9601562023162842, 0.6660020351409912, 0.5]"
"[1.6160635948181152, 0.824972927570343, 0.5]"
"[2.0918471813201904, 0.6657763123512268, 0.5]"
"[2.1901488304138184, 0.5032634139060974, 0.5]"
"[2.43176007270813, 0.5001756548881531, 0.5]"
"[1.5569944381713867, 0.999125063419342, 0.5]"
"[2.001570224761963, 0.6626700758934021, 0.5]"
"[1.994858980178833, 0.8323166370391846, 0.5]"
"[1.9986985921859741, 0.6640088558197021, 0.5]"
"[1.9485156536102295, 0.5005748271942139, 0.5]"
"[1.842437744140625, 0.6679522395133972, 0.5]"
"[1.8641619682312012, 0.5075867176055908, 0.5]"
"[2.5532073974609375, 0.5022249817848206, 0.5]"
"[2.0265839099884033, 0.6614328622817993, 0.5]"
"[2.2519044876098633, 0.5001879334449768, 0.5]"
"[1.9207181930541992, 0.6636496186256409, 0.5]"
"[2.616107225418091, 0.5007798671722412, 0.5]"
"[2.1948537826538086, 0.5001919865608215, 0.5]"
"[2.4515278339385986, 0.7711208462715149, 0.5]"
"[2.175229072570801, 0.6663177013397217, 0.5]"
"[1.5900850296020508, 0.6682001352310181, 0.5]"
"[2.2908225059509277, 0.5002292990684509, 0.5]"
"[1.766561508178711, 0.6449888944625854, 0.5]"
"[2.218252420425415, 0.5111139416694641, 0.5]"
"[2.2004103660583496, 0.5004392266273499, 0.5]"
"[2.484848737716675, 0.6637325882911682, 0.5]"
"[2.6027464866638184, 0.6653332710266113, 0.5]"
"[2.0504393577575684, 0.5002167224884033, 0.5]"
"[1.6461176872253418, 0.8321051001548767, 0.5]"
"[2.424619674682617, 0.6411715745925903, 0.5]"
"[2.0430800914764404, 0.5005105137825012, 0.5]"
"[2.129768133163452, 0.6656215190887451, 0.5]"
"[2.422759532928467, 0.6640001535415649, 0.5]"
"[2.23752498626709, 0.5001578330993652, 0.5]"
"[1.7209017276763916, 0.6648007035255432, 0.5]"
"[2.1203994750976562, 0.5001394152641296, 0.5]"
"[2.2825379371643066, 0.6574101448059082, 0.5]"
"[1.8155895471572876, 0.6692304015159607, 0.5]"
"[1.8744136095046997, 0.6666666269302368, 0.5]"
"[1.590952754020691, 0.6696329712867737, 0.5]"
"[2.723634719848633, 0.5002241730690002, 0.5]"
"[2.125530958175659, 0.5016806721687317, 0.5]"
"[1.9088492393493652, 0.6625761985778809, 0.5]"
"[1.8800601959228516, 0.5018373727798462, 0.5]"
"[2.082533359527588, 0.5001686811447144, 0.5]"
"[1.9962619543075562, 0.5001442432403564, 0.5]"
"[1.7796202898025513, 0.8318318128585815, 0.5]"
"[1.358296513557434, 0.8248101472854614, 0.5]"
"[2.244051694869995, 0.5001800060272217, 0.5]"
"[2.1464855670928955, 0.6149064302444458, 0.5]"
"[1.9438828229904175, 0.8307797908782959, 0.5]"
"[1.1703953742980957, 0.8314872980117798, 0.5]"
"[2.4086179733276367, 0.5019700527191162, 0.5]"
"[1.9981489181518555, 0.6641144156455994, 0.5]"
"[2.1732428073883057, 0.5002127885818481, 0.5]"
"[1.9360260963439941, 0.5004817843437195, 0.5]"
"[1.9260680675506592, 0.6623218059539795, 0.5]"
"[1.5582941770553589, 0.8284827470779419, 0.5]"
"[1.8748925924301147, 0.6718741655349731, 0.5]"
"[2.163576126098633, 0.6644211411476135, 0.5]"
"[1.9904093742370605, 0.662532389163971, 0.5]"
"[2.069254159927368, 0.6599605679512024, 0.5]"
"[2.531980514526367, 0.5001896619796753, 0.5]"
"[2.826441764831543, 0.500719428062439, 0.5]"
"[1.8976507186889648, 0.5001757740974426, 0.5]"
"[2.064286470413208, 0.500200629234314, 0.5]"
"[2.0502572059631348, 0.6662697792053223, 0.5]"
"[1.6110693216323853, 0.6618471741676331, 0.5]"
"[1.8350484371185303, 0.5004788637161255, 0.5]"
"[1.998094916343689, 0.5001064538955688, 0.5]"
"[1.8784304857254028, 0.5001980662345886, 0.5]"
"[2.208251476287842, 0.5090057253837585, 0.5]"
"[1.9010009765625, 0.829728901386261, 0.5]"
"[1.6929033994674683, 0.6673623323440552, 0.5]"
"[2.804495096206665, 0.6666666865348816, 0.5]"
"[1.6995792388916016, 0.5001742243766785, 0.5]"
"[2.1900060176849365, 0.6658620834350586, 0.5]"
"[2.0215420722961426, 0.8316839337348938, 0.5]"
"[1.7152044773101807, 0.6611191630363464, 0.5]"
"[1.9334158897399902, 0.8285992741584778, 0.5]"
"[1.7794075012207031, 0.6540951728820801, 0.5]"
"[1.8103110790252686, 0.5008087754249573, 0.5]"
"[1.5647441148757935, 0.83225417137146, 0.5]"
"[2.8715386390686035, 0.8321384191513062, 0.5]"
"[2.0325162410736084, 0.503009021282196, 0.5]"
"[1.369821548461914, 0.833872377872467, 0.5]"
"[2.330592155456543, 0.5001570582389832, 0.5]"
"[1.8582394123077393, 0.6653038263320923, 0.5]"
"[1.9249017238616943, 0.8328176140785217, 0.5]"
"[2.138167142868042, 0.5087839961051941, 0.5]"
"[2.1618051528930664, 0.5001891255378723, 0.5]"
"[1.5604946613311768, 0.8319975733757019, 0.5]"
"[1.726372241973877, 0.5021312832832336, 0.5]"
"[2.447995185852051, 0.5004944205284119, 0.5]"
"[2.5613932609558105, 0.5001529455184937, 0.5]"
"[2.459421396255493, 0.6656259298324585, 0.5]"
"[1.7625999450683594, 0.8239530920982361, 0.5]"
"[2.680665969848633, 0.6660110950469971, 0.5]"
"[2.324312210083008, 0.5039055347442627, 0.5]"
"[2.1307477951049805, 0.6647000908851624, 0.5]"
"[2.6302146911621094, 0.5001665353775024, 0.5]"
"[1.6827216148376465, 0.8036707639694214, 0.5]"
"[2.1375885009765625, 0.6613339781761169, 0.5]"
"[2.3815150260925293, 0.5001826882362366, 0.5]"
"[2.157681465148926, 0.5004312992095947, 0.5]"
"[1.8764052391052246, 0.8279582262039185, 0.5]"
"[1.9622204303741455, 0.5001773834228516, 0.5]"
"[2.476626396179199, 0.5053730607032776, 0.5]"
"[2.068856954574585, 0.5009242296218872, 0.5]"
"[1.8680421113967896, 0.6650306582450867, 0.5]"
"[1.934880256652832, 0.501541793346405, 0.5]"
"[1.721341848373413, 0.6567887663841248, 0.5]"
"[2.4842441082000732, 0.6627212166786194, 0.5]"
"[2.1744706630706787, 0.6654612421989441, 0.5]"
"[2.013951539993286, 0.5001891851425171, 0.5]"
"[2.2101149559020996, 0.6566866040229797, 0.5]"
"[1.993060827255249, 0.6666666865348816, 0.5]"
"[1.698096752166748, 0.5000841617584229, 0.5]"
"[3.0839407444000244, 0.5050840973854065, 0.5]"
"[1.8899192810058594, 0.6643862128257751, 0.5]"
"[1.8835214376449585, 0.6655936241149902, 0.5]"
"[2.0874123573303223, 0.6626151204109192, 0.5]"
"[2.0308094024658203, 0.6623902916908264, 0.5]"
"[2.6002917289733887, 0.5001618266105652, 0.5]"
"[2.326709032058716, 0.5001683235168457, 0.5]"
"[2.0338175296783447, 0.5109462738037109, 0.5]"
"[3.129765510559082, 0.5001532435417175, 0.5]"
"[1.820453405380249, 0.5070913434028625, 0.5]"
"[2.2836203575134277, 0.5001744627952576, 0.5]"
"[2.114490509033203, 0.5008265972137451, 0.5]"
"[1.6223807334899902, 0.6652988791465759, 0.5]"
"[1.6654534339904785, 0.8318029046058655, 0.5]"
"[2.3249876499176025, 0.6666666865348816, 0.5]"
"[1.920746088027954, 0.5020427107810974, 0.5]"
"[2.281707763671875, 0.5000226497650146, 0.5]"
"[1.929715633392334, 0.665334165096283, 0.5]"
"[1.9779369831085205, 0.5002161860466003, 0.5]"
"[1.7673614025115967, 0.6649421453475952, 0.5]"
"[1.6312096118927002, 0.6656765937805176, 0.5]"
"[1.7654964923858643, 0.6640148758888245, 0.5]"
"[2.476318597793579, 0.5001934170722961, 0.5]"
"[2.2432656288146973, 0.6621460914611816, 0.5]"
"[2.2609293460845947, 0.5015753507614136, 0.5]"
"[2.863795757293701, 0.5001603364944458, 0.5]"
"[2.1828861236572266, 0.5016262531280518, 0.5]"
"[1.846644639968872, 0.5001519322395325, 0.5]"
"[2.8106942176818848, 0.5008760094642639, 0.5]"
"[2.400090456008911, 0.5006833076477051, 0.5]"
"[2.7905447483062744, 0.6524350047111511, 0.5]"
"[2.277757167816162, 0.6666666269302368, 0.5]"
"[1.7896376848220825, 0.5001834034919739, 0.5]"
"[2.068843126296997, 0.6651178598403931, 0.5]"
"[1.8976168632507324, 0.6628342866897583, 0.5]"
"[1.7168328762054443, 0.6641793847084045, 0.5]"
"[1.935947060585022, 0.500487744808197, 0.5]"
"[2.0756356716156006, 0.6609106659889221, 0.5]"
"[2.1844589710235596, 0.5290973782539368, 0.5]"
"[2.0422048568725586, 0.6592857241630554, 0.5]"
"[1.6854002475738525, 0.6666666269302368, 0.5]"
"[1.617120623588562, 0.6670026183128357, 0.5]"
"[3.67564058303833, 0.5002191066741943, 0.5]"
"[2.0526950359344482, 0.501619279384613, 0.5]"
"[1.6618164777755737, 0.6666666865348816, 0.5]"
"[1.9881579875946045, 0.659485399723053, 0.5]"
"[2.5895776748657227, 0.5001814365386963, 0.5]"
"[3.012382984161377, 0.5011005401611328, 0.5]"
"[1.6115849018096924, 0.6657670140266418, 0.5]"
"[1.475128173828125, 0.9849879145622253, 0.5]"
"[1.9486362934112549, 0.6623881459236145, 0.5]"
"[1.716606616973877, 0.6656131744384766, 0.5]"
"[1.9639347791671753, 0.6642276048660278, 0.5]"
"[2.365396022796631, 0.6620967388153076, 0.5]"
"[1.6402934789657593, 0.8317580223083496, 0.5]"
"[2.6019692420959473, 0.5032849311828613, 0.5]"
"[1.9333765506744385, 0.5024152994155884, 0.5]"
"[1.9913523197174072, 0.5005832314491272, 0.5]"
"[2.9785919189453125, 0.5005319714546204, 0.5]"
"[1.7951546907424927, 0.8222832679748535, 0.5]"
"[2.5304088592529297, 0.5009260773658752, 0.5]"
"[1.9005790948867798, 0.8326174020767212, 0.5]"
"[2.5893821716308594, 0.5001621246337891, 0.5]"
"[2.103362798690796, 0.5001841187477112, 0.5]"
"[2.3740005493164062, 0.6666666865348816, 0.5]"
"[2.4759645462036133, 0.6663521528244019, 0.5]"
"[1.7895575761795044, 0.8292237520217896, 0.5]"
"[1.5181188583374023, 0.6660479307174683, 0.5]"
"[1.960986614227295, 0.5001768469810486, 0.5]"
"[2.0908851623535156, 0.6582099199295044, 0.5]"
"[1.936507225036621, 0.6634987592697144, 0.5]"
"[1.6840627193450928, 0.500637412071228, 0.5]"
"[2.9753661155700684, 0.5002098679542542, 0.5]"
"[2.1635565757751465, 0.5008822679519653, 0.5]"
"[1.4250376224517822, 0.5066253542900085, 0.5]"
"[1.477626085281372, 0.828893780708313, 0.5]"
"[2.465548515319824, 0.5005087852478027, 0.5]"
"[2.230772018432617, 0.5024633407592773, 0.5]"
"[1.8435919284820557, 0.6661168932914734, 0.5]"
"[2.051534414291382, 0.5073081254959106, 0.5]"
"[2.4211535453796387, 0.5002025961875916, 0.5]"
"[2.088538646697998, 0.6623309850692749, 0.5]"
"[1.4513174295425415, 0.985473096370697, 0.5]"
"[1.9170010089874268, 0.5005152821540833, 0.5]"
"[1.7209079265594482, 0.501886248588562, 0.5]"
"[1.9584946632385254, 0.5032196640968323, 0.5]"
"[1.8102630376815796, 0.500170111656189, 0.5]"
"[2.1155591011047363, 0.6687583327293396, 0.5]"
"[1.903132677078247, 0.5001733303070068, 0.5]"
"[3.3858368396759033, 0.5021408796310425, 0.5]"
"[1.9415923357009888, 0.5002146363258362, 0.5]"
"[2.218320369720459, 0.6646296977996826, 0.5]"
"[1.8241292238235474, 0.8315386772155762, 0.5]"
"[1.891855239868164, 0.5001475811004639, 0.5]"
"[2.013329029083252, 0.6667537093162537, 0.5]"
"[2.4579029083251953, 0.5001547336578369, 0.5]"
"[1.8480644226074219, 0.6643983721733093, 0.5]"
"[1.6425046920776367, 0.6663440465927124, 0.5]"
"[1.9447267055511475, 0.6647383570671082, 0.5]"
"[1.9386653900146484, 0.8232707381248474, 0.5]"
"[2.0947022438049316, 0.5001603960990906, 0.5]"
"[2.06803822517395, 0.5009282827377319, 0.5]"
"[1.960801601409912, 0.6595087647438049, 0.5]"
"[2.729311466217041, 0.6582214832305908, 0.5]"
"[1.949676752090454, 0.6586028337478638, 0.5]"
"[2.2723495960235596, 0.5001851916313171, 0.5]"
"[2.226896047592163, 0.5004957914352417, 0.5]"
"[1.7059367895126343, 0.500189483165741, 0.5]"
"[1.9425783157348633, 0.5012347102165222, 0.5]"
"[1.904130458831787, 0.830204963684082, 0.5]"
"[2.408663272857666, 0.5001528859138489, 0.5]"
"[1.9879014492034912, 0.6533849239349365, 0.5]"
"[2.6084463596343994, 0.5001804828643799, 0.5]"
"[2.115248680114746, 0.5001835227012634, 0.5]"
"[1.9335700273513794, 0.500186026096344, 0.5]"
"[1.6825251579284668, 0.6666666865348816, 0.5]"
"[1.979858160018921, 0.6645787954330444, 0.5]"
"[2.0317718982696533, 0.6660348176956177, 0.5]"
"[1.689206838607788, 0.5004010796546936, 0.5]"
"[2.318269729614258, 0.5175631642341614, 0.5]"
"[1.7395976781845093, 0.6662782430648804, 0.5]"
"[1.9415847063064575, 0.8305495381355286, 0.5]"
"[2.4339864253997803, 0.500183641910553, 0.5]"
"[1.5673742294311523, 0.8317495584487915, 0.5]"
"[1.759363055229187, 0.832085371017456, 0.5]"
"[2.231421947479248, 0.5002102255821228, 0.5]"
"[1.9390597343444824, 0.6706497669219971, 0.5]"
"[2.163609504699707, 0.5004906058311462, 0.5]"
"[1.8283634185791016, 0.6488524079322815, 0.5]"
"[1.8160059452056885, 0.6653007864952087, 0.5]"
"[1.9371137619018555, 0.6653759479522705, 0.5]"
"[2.5974223613739014, 0.6645682454109192, 0.5]"
"[1.8890202045440674, 0.5001646280288696, 0.5]"
"[2.0188121795654297, 0.5001543164253235, 0.5]"
"[2.146298408508301, 0.5025947690010071, 0.5]"
"[2.246934175491333, 0.5009810924530029, 0.5]"
"[2.783513069152832, 0.5005500912666321, 0.5]"
"[2.5146915912628174, 0.500157356262207, 0.5]"
"[2.242086887359619, 0.5001654624938965, 0.5]"
"[2.2140109539031982, 0.6680610179901123, 0.5]"
"[2.4611756801605225, 0.500226616859436, 0.5]"
"[1.8703944683074951, 0.6705648303031921, 0.5]"
"[2.8864121437072754, 0.5002273321151733, 0.5]"
"[1.9666972160339355, 0.6689465045928955, 0.5]"
"[2.0316154956817627, 0.8322226405143738, 0.5]"
"[1.8739838600158691, 0.6666666865348816, 0.5]"
"[2.04156756401062, 0.5001868605613708, 0.5]"
"[1.7997745275497437, 0.6666666865348816, 0.5]"
"[1.9426153898239136, 0.5023589134216309, 0.5]"
"[2.175421714782715, 0.5005003809928894, 0.5]"
"[2.058725357055664, 0.6621524095535278, 0.5]"
"[1.8585715293884277, 0.6754311323165894, 0.5]"
"[2.009140968322754, 0.501248836517334, 0.5]"
"[2.1272172927856445, 0.5958549380302429, 0.5]"
"[1.9416322708129883, 0.5051232576370239, 0.5]"
"[1.9784801006317139, 0.8298254013061523, 0.5]"
"[2.0047872066497803, 0.668272852897644, 0.5]"
"[1.8673861026763916, 0.6659925580024719, 0.5]"
"[2.141317129135132, 0.5001718401908875, 0.5]"
"[2.29353404045105, 0.5005301833152771, 0.5]"
"[2.162137031555176, 0.6692330837249756, 0.5]"
"[2.1213736534118652, 0.5001389980316162, 0.5]"
"[1.5536783933639526, 0.8316423892974854, 0.5]"
"[1.9929500818252563, 0.6467140913009644, 0.5]"
"[1.7922405004501343, 0.665779709815979, 0.5]"
"[2.0950357913970947, 0.6693413257598877, 0.5]"
"[2.260462760925293, 0.5002103447914124, 0.5]"
"[1.3416039943695068, 0.8299337029457092, 0.5]"
"[2.0892162322998047, 0.5005285739898682, 0.5]"
"[2.2612767219543457, 0.5001739263534546, 0.5]"
"[1.3704060316085815, 0.6730586290359497, 0.5]"
"[2.3310022354125977, 0.5020314455032349, 0.5]"
"[2.3460350036621094, 0.5005546808242798, 0.5]"
"[2.352461576461792, 0.5002241134643555, 0.5]"
"[1.9579517841339111, 0.6537283062934875, 0.5]"
"[2.079803466796875, 0.5009636878967285, 0.5]"
"[1.5910295248031616, 0.6687017679214478, 0.5]"
"[2.8647239208221436, 0.500700056552887, 0.5]"
"[1.9286857843399048, 0.6666666865348816, 0.5]"
"[1.450249195098877, 0.8321507573127747, 0.5]"
"[2.132854461669922, 0.6636303663253784, 0.5]"
"[1.9274526834487915, 0.5009059309959412, 0.5]"
"[1.9745545387268066, 0.5001913905143738, 0.5]"
"[1.736826777458191, 0.8302225470542908, 0.5]"
"[2.365985870361328, 0.5173226594924927, 0.5]"
"[2.442354679107666, 0.5001665949821472, 0.5]"
"[1.7295098304748535, 0.5004633069038391, 0.5]"
"[2.7353687286376953, 0.5018793344497681, 0.5]"
"[1.6640537977218628, 0.8314012289047241, 0.5]"
"[2.1849284172058105, 0.5008004903793335, 0.5]"
"[2.0925650596618652, 0.5011689066886902, 0.5]"
"[1.8928186893463135, 0.5004987120628357, 0.5]"
"[1.9389965534210205, 0.6623548865318298, 0.5]"
"[2.453916072845459, 0.6625978946685791, 0.5]"
"[2.2427947521209717, 0.5018235445022583, 0.5]"
"[1.776855707168579, 0.82981276512146, 0.5]"
"[1.8389191627502441, 0.5001407861709595, 0.5]"
"[1.6206177473068237, 0.8287264704704285, 0.5]"
"[2.0719141960144043, 0.5001726150512695, 0.5]"
"[2.2271981239318848, 0.6595526933670044, 0.5]"
"[1.5295406579971313, 0.8289592266082764, 0.5]"
"[2.0390522480010986, 0.501173734664917, 0.5]"
"[2.039642810821533, 0.50095534324646, 0.5]"
"[2.3505935668945312, 0.5002142190933228, 0.5]"
"[2.0454864501953125, 0.5657532215118408, 0.5]"
"[2.077075719833374, 0.5002137422561646, 0.5]"
"[1.778510570526123, 0.5113985538482666, 0.5]"
"[1.6733815670013428, 0.5005395412445068, 0.5]"
"[1.9592489004135132, 0.5001645088195801, 0.5]"
"[2.2589662075042725, 0.5021504759788513, 0.5]"
"[1.9848148822784424, 0.5012204647064209, 0.5]"
"[1.9365994930267334, 0.6630181670188904, 0.5]"
"[1.9730077981948853, 0.5003820657730103, 0.5]"
"[1.9637231826782227, 0.5001643300056458, 0.5]"
"[1.6241137981414795, 0.8302760124206543, 0.5]"
"[1.7886431217193604, 0.6644766330718994, 0.5]"
"[2.191563367843628, 0.500186562538147, 0.5]"
"[1.6907671689987183, 0.5001785159111023, 0.5]"
"[1.786780595779419, 0.6613799333572388, 0.5]"
"[2.1241984367370605, 0.5002005696296692, 0.5]"
"[1.1337826251983643, 0.9973894953727722, 0.5]"
"[2.1893084049224854, 0.5004888772964478, 0.5]"
"[2.0688419342041016, 0.6670354604721069, 0.5]"
"[1.7381880283355713, 0.6660094857215881, 0.5]"
"[2.095717668533325, 0.6666666865348816, 0.5]"
"[2.1588048934936523, 0.5008082985877991, 0.5]"
"[2.204655408859253, 0.6596924066543579, 0.5]"
"[1.9877803325653076, 0.5004711747169495, 0.5]"
"[1.5584467649459839, 0.669867217540741, 0.5]"
"[1.5030434131622314, 0.8295725584030151, 0.5]"
"[2.298177719116211, 0.6608116030693054, 0.5]"
"[2.3462095260620117, 0.5001869797706604, 0.5]"
"[1.9977245330810547, 0.6023544669151306, 0.5]"
"[1.9732625484466553, 0.66228187084198, 0.5]"
"[1.7459914684295654, 0.7510464191436768, 0.5]"
"[4.701709747314453, 0.5001728534698486, 0.5]"
"[1.9686806201934814, 0.6659319400787354, 0.5]"
"[1.9493943452835083, 0.6571203470230103, 0.5]"
"[2.4580326080322266, 0.664089560508728, 0.5]"
"[1.9730591773986816, 0.5001683235168457, 0.5]"
"[2.2902884483337402, 0.662206768989563, 0.5]"
"[2.203932285308838, 0.5014201998710632, 0.5]"
"[1.820890188217163, 0.6647374629974365, 0.5]"
"[2.136702537536621, 0.5017812252044678, 0.5]"
